LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
3,24,36,2000,165.2772,0.006123635,0.000627469,4,0.000185917,0.000412503,0.004920985,32.4492,40.7131,5.5702,27,0.0012259,9,0.000214966,0.0015745
3,21,42,1000,139.9986,0.003725865,0.000622831,6,0.000289172,0.001056589,0.004682356,26.3714,43.2589,4.8124,32,0.0011456,8,0,0.00063395
3,19,70,600,95.0328,0.00319479,0.000462269,2,0.000231134,0.00019518,0.003713558,47.1302,59.1646,4.1245,37,0.00069854,10,0.000231134,0.00039036
3,24,24,400,138.8046,0.005112027,0.000785475,5,0.000515066,0.000463559,0.003000258,30.8621,69.6137,7.5193,25,0.0012619,7,0.00011589,0.00011589
3,18,36,2000,106.887,0.002810168,0.000395685,1,0,0.000387609,0.003431958,28.3113,54.08,5.1459,26,0.00065409,10,0,0.00013728
3,16,0,365,86.1174,0.000396511,0.000330426,3,0,0.000198255,0.002544277,54.3158,66.026,6.1299,11,0.0019165,4,0,0
3,16,28,1500,259.3788,0.018855891,0.001095014,5,0.000168464,0.001323643,0.004692915,20.617,37.4462,6.1179,28,0.001095,5,0,2.41E-05
3,18,20,750,118.581,0.002039837,0.000227982,0,0,0.00062395,0.00399568,30.0843,48.8048,5.03,23,0.0013919,7,9.60E-05,0.00017999
3,18,28,2400,102.4656,0.002665832,0.000458309,4,0.000328455,0.000664548,0.003299826,23.9907,61.3241,5.169,41,0.001161,10,0.000282624,0.00020624
3,26,12,450,136.6296,0.003338241,0.000469639,5,5.08E-05,0.000939277,0.003985581,34.8115,57.6178,5.4618,26,0.0019928,8,0,0
3,19,56,1700,130.86,0.003418508,0.000552486,5,0.000103591,6.91E-05,0.003107735,18.7416,52.3111,6.6667,15,0.00093232,5,0,0
3,20,14,700,157.3128,0.005253809,0.000631313,4,4.28E-05,0.000588512,0.004911402,36.6026,40.9499,4.8497,45,0.0023968,9,0.000160503,0.00068481
3,27,6,300,127.2174,0.002331791,0.000480598,6,0.000355999,0.000320399,0.005820577,16.9571,37.9083,3.737,16,0.0007654,8,0,0
3,22,42,3000,216.8928,0.00868417,0.001195158,10,0.000501195,0.000819261,0.005927597,15.987,31.5252,5.4325,26,0.00083854,5,0,0
3,19,20,1400,172.1688,0.007783254,0.000311954,7,6.24E-05,0.000670701,0.005069254,27.6667,43.2246,4.64,27,0.0022929,7,0,0
3,23,16,1210,315.6936,0.028311412,0.001159745,10,0.001241609,0.000627627,0.005075588,17.7035,32.6344,6.2231,24,0.00079136,6,0,0.00015008
3,21,16,800,263.7198,0.022523215,0.000645717,10,0.000199865,0.000476601,0.004304778,23.5125,39.6714,6.3429,19,0.0011992,8,0,0
3,21,22,600,254.2188,0.016608466,0.000787838,6,0.000926241,0.00033004,0.005408398,14.9191,35.9921,5.7205,28,0.0011285,6,0,0
3,21,16,1000,215.1456,0.008820021,0.000619351,9,5.73E-05,0.000126164,0.007191357,21.2077,31.815,4.2903,41,0.0038193,8,5.73E-05,1.15E-05
3,21,20,1000,156.1536,0.007792098,0.000602001,7,0.000211972,0.000661353,0.004002035,41.9108,50.0847,5.6377,33,0.0010683,9,0.000211972,0.00018654
3,22,28,2700,179.7546,0.005395302,0.000582662,8,0.000885344,0.000438889,0.005213693,24.1628,40.1626,5.3062,53,0.0006205,8,0,0
3,25,16,800,150.3102,0.006907147,0.000542243,5,0.000129106,0.000219479,0.00370533,31.5245,44.4321,5.8885,35,0.0010199,8,0.000245301,0.00027112
3,21,23,1200,189.7404,0.004582151,0.000654593,4,7.27E-05,0.000618227,0.006291367,23.513,32.5665,4.4451,25,0.0022183,6,0,0
3,22,28,750,86.6838,0.001022212,0.000386783,4,0,2.76E-05,0.002790364,41.48,65.7426,5.6436,10,0.0011051,5,0,0
3,16,14,730,185.22,0.011925538,0.000540181,6,4.16E-05,0.000457076,0.003220311,30.1558,59.0968,6.9742,20,0.0019945,5,0,0
3,20,12,600,213.3366,0.008961864,0.000487288,5,4.24E-05,0.000699153,0.005317797,24.624,33.5777,5.6215,24,0.0040254,6,0,0
3,23,12,500,130.4244,0.003876521,0.000468031,8,0.000101746,0.00050873,0.00453787,44.8539,44.9058,4.9148,27,0.0014346,9,8.14E-05,0.00034594
3,22,17,900,248.4012,0.016018381,0.00087373,9,0.000388324,0.000372144,0.005986668,16.3144,30.2486,5.0973,21,0.0011973,6,0,0
3,22,6,730,150.627,0.003409947,0.000244913,7,0.000113037,0.000226074,0.005689525,31.9602,37.2781,4.2765,31,0.00089488,9,1.88E-05,0
3,21,14,700,135.975,0.00879527,0.000674427,10,0.000101626,0.000498891,0.004185144,28.6549,51.5055,4.2517,24,0.0010902,9,0.000267923,0.00047118
3,19,24,1800,159.324,0.003110224,9.18E-05,4,0.000172153,0.001296883,0.004120186,21.6201,44.3454,6.4178,23,0.0015723,9,0.000137722,0.00011477
3,21,10,700,138.2934,0.004230611,0.000462456,3,8.56E-05,6.85E-05,0.0037339,41.4009,53.7248,5.9128,23,0.0027233,6,0,0
3,20,42,1000,163.6314,0.008609039,0.000527084,5,0.000378419,0.000297329,0.005838469,29.7169,42.1019,3.8449,22,0.00095956,5,0,0
3,21,28,1095,219.4398,0.014302849,0.000584708,10,0.00011994,0.000569715,0.004557721,19.0363,35.7632,6.0987,22,0.00074963,6,0,0
3,20,30,500,186.1218,0.007236251,0.001197724,6,2.50E-05,0.000548957,0.005264997,22.9905,39.9621,5.237,20,0.00054896,3,0,0
3,18,20,800,108.5424,0.002100536,0.000398378,2,0,0.000434594,0.003078372,28.4762,61.9294,5.8353,11,0.0025351,4,0,0
3,18,10,600,146.2686,0.005479121,0.000345686,1,0.000172843,0.000293833,0.004614906,23.6992,50.382,4.7865,17,0.00091607,7,0,0
3,17,20,1000,137.685,0.001893827,0.000207137,5,7.40E-05,0.000606617,0.003476949,27.9145,52.6809,6.6766,15,0.00073978,7,0,0
3,19,56,500,129.9048,0.007968825,0.000652139,6,0.000222682,0.000222682,0.003944648,38.7879,51.7823,4.3528,25,0.00083506,9,0.000286305,0.00023063
3,19,42,1100,107.1708,0.000652012,0.000315259,5,0.000415568,0.000329588,0.00432764,19.0647,48.9868,4.7086,28,0.00068067,11,0.000401238,0.00053021
3,18,30,800,210.5088,0.007973528,0.000867121,7,0.00054818,0.000637882,0.006518359,15.7856,30.7156,4.8058,34,0.00081729,6,0,0
3,19,24,300,184.35,0.008255934,0.000588235,2,0.000288958,0.000371517,0.003570691,21.7159,45.1908,7.7457,31,0.0024149,10,0.000526316,0.0002064
3,26,8,730,175.7856,0.012084968,0.000179548,5,4.14E-05,0.000621513,0.00426772,22.2987,46.4078,4.9709,26,0.0011463,8,0.000234794,0.00013811
3,17,42,500,126.4032,0.003680291,0.000519571,6,7.22E-05,0.000721626,0.003449371,20.1849,53.2887,5.9372,16,0.00079379,9,0,0.00012989
3,20,14,1000,283.3254,0.03071562,0.000377209,8,0.000377209,0.000197586,0.002873976,23.7987,57.225,7.875,14,0.00098793,4,0,0
3,20,24,2000,109.3782,0.00411985,0.000444757,5,4.68E-05,9.36E-05,0.003675094,29.7436,49.6561,4.6815,18,0.00065543,4,0,0
3,25,10,900,102.8304,0.003330642,0.000336429,3,0,0.000134571,0.001682142,50.449,78.56,9.36,12,0.0012784,6,0,0
3,24,16,450,208.695,0.01176173,0.00077463,7,0.000395219,0.000632351,0.002829771,20.6966,37.3408,9.7318,18,0.001407,6,0,0.00026875
3,22,28,1000,93.741,0.00427146,0.000273373,4,0.000102515,0.00041006,0.003280481,42.9895,69.2083,4.1875,20,0.00092264,4,0,0
3,16,28,1000,197.7714,0.009879586,0.000808146,6,4.04E-05,0.001192016,0.004020527,25.4949,40.1608,6.6683,16,0.0010708,6,0,0
3,21,20,300,169.6308,0.008298495,0.000731605,5,6.27E-05,6.27E-05,0.002842809,28.1481,50.2353,8.4338,12,0.00052258,5,0,0.00027174
3,23,36,2000,124.098,0.005349576,0.000357521,5,0.000304555,0.000503178,0.00503178,45.9842,43.8105,3.5105,22,0.00088718,5,0,0
3,29,14,900,81.5496,0.002161146,0.000528541,5,2.35E-05,0.000340616,0.003218229,39.6484,67.9124,4.1642,22,0.001198,8,0.00017618,8.22E-05
3,19,28,450,193.5474,0.008887508,0.000652579,3,0.000134659,0.000870106,0.004412679,27.68,48.2066,6.3991,28,0.0020406,9,0.000186451,0.0007458
3,17,8,800,119.8326,0.003110372,0.000123183,3,0,0.000107785,0.003818675,24.5182,52.6613,5.2218,20,0.0016322,5,0.000384947,0.00046194
3,22,20,840,121.7388,0.004215216,0.000719671,4,0.000154215,0.000719671,0.004061001,45.7288,48.4051,4.6414,22,0.0013023,7,0,0.00023989
3,22,16,700,96.2154,0.002677235,0.000549476,5,0.000303966,0.000315657,0.003858025,50.3222,59.6485,4,18,0.00071315,8,0,0
3,19,24,700,137.6646,0.003261196,0.000812175,10,0.00034986,0.000262395,0.004048381,33.1517,55.321,5.6543,29,0.001162,5,0,0
3,26,24,1300,215.742,0.008809427,0.00031595,5,8.36E-05,0.00017656,0.006727874,27.2365,31.5359,4.4392,28,0.0015333,9,0.000278779,0.00047392
3,24,14,2000,278.2188,0.026176771,0.000455407,2,9.11E-05,0.000327893,0.004244389,30.4828,47.4678,6.0901,22,0.0014937,7,0,0
3,20,19,1400,256.5888,0.019592104,0.000579736,8,0.000416221,0.000356761,0.005812225,17.0462,34.3734,5.0563,19,0.0013081,7,0,0
3,22,16,500,297.0672,0.031281946,0.000645318,7,0.000421693,0.000862554,0.004414997,25.6638,44.3647,5.8408,50,0.00060059,9,0,0
3,19,28,700,137.1354,0.002538995,0.00103476,10,0.000239528,0.000536542,0.004340245,31.2566,46.1457,5.3863,26,0.00095811,6,0,0.00036408
3,19,21,300,318.3,0.034851171,0.000933097,7,0.000186619,2.33E-05,0.005225343,26.0987,32.4464,4.8705,13,0.0009331,4,0,0.00023327
3,21,10,700,105.3912,0.001842879,0.000449905,9,9.52E-05,8.65E-05,0.00343485,30.2525,53.1587,5.529,28,0.00073542,9,0.000259561,0.00070081
3,25,24,600,136.3062,0.002034832,0.000344126,6,0,0.00044886,0.004219283,30.6619,51.461,5.5106,24,0.0017655,7,0,0
3,16,28,500,201.435,0.008215584,0.000379712,7,0.000276154,0.000563815,0.004234363,32.7302,46.9022,6.8641,29,0.0018755,8,0.000172596,0.00028766
3,21,8,400,169.98,0.005850313,0.000141214,5,9.08E-05,0.000221908,0.004851725,25.6083,39.2848,5.2495,31,0.0010188,6,0,0
3,22,30,1000,132.111,0.002470768,0.000695991,1,0,0,0.003305958,35.1489,49.6842,6.9263,20,0.0030276,4,0,0
3,21,140,1800,197.7774,0.006000932,0.000382861,4,0.000307954,0.001306722,0.004444518,29.9962,42.8764,7.0019,32,0.001365,11,5.83E-05,0.00034957
3,20,24,1000,116.5674,0.001862891,0.000508061,5,6.77E-05,0.000270966,0.003895136,24.7018,37.4957,4.9652,13,0.00105,5,0,0
3,21,28,1100,118.8882,0.003632347,0.00058799,4,0.000197828,0.000192333,0.004071966,41.0486,53.5655,4.6491,48,0.00038467,7,0,0
3,25,20,1500,118.9902,0.003060283,0.000440178,2,0.000125765,0.000272491,0.001404377,32.7879,87.6418,14.3433,11,0.0019284,5,0,0
3,18,36,1000,290.6184,0.029263771,0.001324153,5,0,3.31E-05,0.002714513,23.358,38.6341,9.4146,19,0.0008607,5,0,0
3,22,10,1200,313.908,0.019536973,0.001214434,4,0.000318066,0.000607217,0.005879405,8.1642,26.0918,6.7885,26,0.0013205,8,0.000106022,0.00044336
3,20,8,100,115.0548,0.00233601,0.000622153,3,1.17E-05,0.000117387,0.003427713,45.7869,56.2466,5.726,27,0.00091562,7,0.000305207,0.00023477
3,25,56,2500,160.971,0.004511041,0.000357518,7,1.05E-05,0.000178759,0.005625657,27.2959,36.1645,4.4673,20,0.0009674,7,0.000231335,0.0002103
3,21,4,800,168.3252,0.009062719,0.000664476,9,9.23E-06,0.000138433,0.004540588,34.3707,45.1789,5.1565,24,0.0014582,9,0.000433755,0.00059065
3,18,12,180,92.2416,0.002398795,0.000175095,5,8.75E-05,0.000297661,0.003974646,36.4779,48.2819,3.7885,20,0.00096302,6,0,0.0001926
3,16,36,1000,200.8446,0.011853484,0.000793015,8,9.18E-05,0.000609369,0.005150422,31.4221,40.1686,4.9222,32,0.001369,8,0.000242078,0.00025043
3,20,20,1100,88.8582,0.001155229,0.000299504,6,0.000213931,0.00059045,0.003859319,35.2622,54.6962,4.1818,30,0.00061612,9,0.000308061,0.00025672
3,21,8,350,128.784,0.001628423,0.000351591,4,0,0.000240563,0.004163583,15.6607,43.7689,5.48,12,0.00085122,3,0,0
3,26,36,1100,157.7322,0.00638783,0.000445118,6,0.000288936,0.000249891,0.005692822,28.3187,40.4829,4.0384,38,0.0014369,10,0.0001718,7.03E-05
3,21,22,700,284.2296,0.016069313,0.000710901,9,0.00035545,0.000547986,0.006679502,9.4756,29.6851,5.3326,25,0.0024585,7,0,0
3,24,2,250,132.0744,0.004972875,0.000462354,7,0.000205491,0.000174667,0.004931777,30.071,39.6167,4.0625,29,0.00081169,10,0.00011302,0.00013357
3,24,14,750,109.6536,0.000835028,0.00019363,3,3.63E-05,0.000375157,0.005893601,20.5432,41.2567,3.4045,26,0.00079872,6,0,0.00024204
3,17,42,10000,212.6022,0.009039739,0.00067624,6,0.001163531,0.001253033,0.004952464,24.6117,41.7671,6.6104,45,0.0022773,9,0.000129281,0.00024862
3,22,10,1000,91.866,0.003012876,0.000435321,6,0.000126014,0.00013747,0.004685424,36.3039,49.7311,3.088,29,0.0014091,7,0,8.02E-05
3,23,8,350,167.1048,0.007293155,0.000604329,5,0.000137348,0.000439512,0.003598506,26.2529,48.7328,6.7214,16,0.00093396,5,0,0.00012361
3,27,6,1500,90.93,0.00187331,0.000424875,4,3.86E-05,0,0.003321746,34.4327,65.8605,4.6163,18,0.00088837,3,0,0
3,24,20,1000,125.1288,0.002355736,0.000369909,7,4.54E-05,0.000155751,0.005113828,30.0839,45.8325,4.1079,34,0.00073982,7,0,0
3,24,8,250,71.1426,0.002035002,0.000407,4,0.00010175,0.000407,0.00246744,71.5,72.2887,4.299,16,0.0013736,4,0,0
3,20,20,1000,149.13,0.003651627,0.000389853,6,3.90E-05,0.000207922,0.004743217,32.2747,48.4493,4.9699,20,0.0011306,7,0,9.10E-05
3,20,6,900,163.8978,0.007042254,0.000800791,7,1.18E-05,0.000906779,0.004545669,30.6182,49.6373,5.1088,24,0.0015427,9,0.000117763,3.53E-05
3,22,36,2000,179.6622,0.007998725,0.000414277,4,9.56E-05,0.000382409,0.003250478,23.1683,46.5098,7.9412,24,0.00076482,3,0,0
3,18,24,650,106.0614,0.001575164,0.000235601,5,6.06E-05,0.000134629,0.00357441,34.1509,55.5706,5.4049,24,0.00067988,7,0,0
3,16,14,1000,165.0564,0.004706808,0.000684892,7,1.46E-05,0.000422593,0.005085684,27.7471,39.7249,5.0401,28,0.0013844,7,0,0.00018944
3,21,12,600,127.584,0.005964477,0.000620908,4,0.000225785,0.000583277,0.004873184,37.2302,50.332,3.7181,36,0.0007338,9,0,0
3,20,6,650,101.0706,0.002351211,0.000458185,5,0.000458185,0.000265265,0.004039259,25.7964,63.7731,4.2418,24,0.0011696,7,0,0
3,16,12,1000,149.8014,0.003550996,0.000295916,3,0.000234267,0.000604163,0.004734662,37.9634,49.2083,5.138,25,0.002207,7,2.47E-05,0
3,23,10,1000,144.6798,0.001552658,0.000429459,1,3.30E-05,0.000165176,0.004173457,26.1164,42.6596,6.4617,26,0.0012774,8,0.000220235,0.00019821
3,19,24,1000,140.874,0.008515338,0.000516621,8,0.000311754,0.000249403,0.003643068,39.902,52.2249,5.0122,28,0.00065914,7,0,7.13E-05
3,17,28,1500,122.6004,0.004692686,0.000829804,4,1.43E-05,4.29E-05,0.005293579,31.1003,40.227,3.4703,23,0.0013162,7,0,0.00057228
3,20,28,400,173.8164,0.009371778,0.000626013,4,3.68E-05,0.000294594,0.003590367,20.2268,54.1128,6.6667,18,0.0019333,6,0,0
3,20,24,1100,206.6238,0.010933844,0.000521166,7,3.19E-05,0.000170177,0.00477558,23.875,46.6281,5.9399,33,0.0019464,6,0,0
